cdTopic,Subject,Title,"District 01 Estimate","District 01 MOE","District 02 Estimate","District 02 MOE","District 03 Estimate","District 03 MOE","District 04 Estimate","District 04 MOE","District 05 Estimate","District 05 MOE","District 06 Estimate","District 06 MOE","District 07 Estimate","District 07 MOE","District 08 Estimate","District 08 MOE","District 09 Estimate","District 09 MOE","District 10 Estimate","District 10 MOE","District 11 Estimate","District 11 MOE","District 12 Estimate","District 12 MOE","District 13 Estimate","District 13 MOE","District 14 Estimate","District 14 MOE","District 15 Estimate","District 15 MOE","District 16 Estimate","District 16 MOE","District 17 Estimate","District 17 MOE","District 18 Estimate","District 18 MOE"
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 01 Estimate","District 01 Flag","District 02 Estimate","District 02 Flag","District 03 Estimate","District 03 Flag","District 04 Estimate","District 04 Flag","District 05 Estimate","District 05 Flag","District 06 Estimate","District 06 Flag","District 07 Estimate","District 07 Flag","District 08 Estimate","District 08 Flag","District 09 Estimate","District 09 Flag","District 10 Estimate","District 10 Flag","District 11 Estimate","District 11 Flag","District 12 Estimate","District 12 Flag","District 13 Estimate","District 13 Flag","District 14 Estimate","District 14 Flag","District 15 Estimate","District 15 Flag","District 16 Estimate","District 16 Flag","District 17 Estimate","District 17 Flag","District 18 Estimate","District 18 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",302462,G,189151,G,408473,G,463577,G,321311,G,350020,G,317603,G,263956,G,226852,G,385148,G,295113,G,215549,G,219363,G,249858,G,202468,G,270075,G,335205,G,439573,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",14,G,0,N,0,N,20,J,0,N,649,G,26,J,43,J,294,G,68,J,209,J,568,H,245,H,70,J,296,H,163,G,40,J,7,J
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",199,H,0,N,86,G,329,H,126,J,176,G,107,G,483,G,796,G,224,G,405,H,3082,G,1322,H,8050,G,3907,H,1275,H,1217,G,1671,H
Business,"Paid employees for pay period including March 12",Utilities,487,J,95,J,1341,J,2609,H,1241,J,2455,J,2303,J,1289,G,2067,H,1911,H,1303,H,939,G,660,G,2346,J,1731,G,1344,G,1796,H,3556,G
Business,"Paid employees for pay period including March 12",Construction,18406,G,6912,G,3689,G,26061,G,13833,G,13453,G,11722,G,9543,G,9231,G,18132,G,25077,G,9344,G,10378,G,21283,G,8155,G,11393,G,20687,G,17205,G
Business,"Paid employees for pay period including March 12",Manufacturing,36316,G,14906,G,3464,G,35781,G,16572,G,28451,G,33479,G,31030,G,47998,G,34249,G,49694,G,36354,G,35625,G,28320,G,39099,G,49486,G,27724,G,16531,G
Business,"Paid employees for pay period including March 12","Wholesale trade",23411,G,9155,G,4063,G,24951,G,11069,G,19774,G,21864,G,11090,G,10237,G,16711,G,19984,G,6546,G,7387,G,13168,G,6109,G,9703,G,16661,G,10106,G
Business,"Paid employees for pay period including March 12","Retail trade",42577,G,24387,G,21222,G,48430,G,33643,G,36833,G,42111,G,38114,G,29710,G,47358,G,40360,G,32281,G,30541,G,33168,G,30988,G,34964,G,44992,G,36209,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",10133,G,7236,G,4090,G,11133,G,25573,G,9097,G,19908,G,17745,G,19339,G,29361,G,13531,G,11480,G,16195,G,13170,G,11196,G,8219,G,13375,H,7896,G
Business,"Paid employees for pay period including March 12",Information,4036,G,1299,G,18376,H,13871,G,8108,H,10984,G,4134,G,4403,G,3154,H,5484,H,2517,G,3410,G,3083,H,4019,H,1807,G,3496,G,6105,G,12042,G
Business,"Paid employees for pay period including March 12","Finance and insurance",10061,G,2744,G,31266,G,39524,G,16141,G,34227,H,10110,G,10223,G,5282,H,20704,G,9116,H,5922,G,5530,G,5024,H,6220,G,10643,H,12373,H,42690,G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",3471,G,1809,G,6667,G,6880,G,5558,G,6840,H,3449,G,2482,G,1573,H,4228,G,2817,G,2460,G,1647,G,2959,G,1477,G,2356,G,4050,G,6369,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",20099,G,3708,G,47493,G,43106,G,12239,G,28991,G,12719,G,10450,G,5913,G,21932,G,14199,H,7378,G,7397,G,10960,G,5218,G,8463,G,22837,G,36425,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",5591,G,3776,G,7130,H,26917,G,10994,G,17395,G,8478,G,3091,G,4524,G,18115,G,5719,G,4529,H,4369,G,7676,G,3072,H,2974,G,23146,H,18765,G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",14995,G,4747,G,19774,G,40593,G,20748,G,23393,G,18447,G,14342,G,10197,G,24051,G,12312,G,6706,G,7758,G,12768,G,6470,G,14527,G,21772,G,18377,G
Business,"Paid employees for pay period including March 12","Educational services",6523,G,21744,H,69070,H,12352,G,21030,G,8741,H,12859,G,10994,G,2369,H,12294,G,7490,G,7080,J,5080,H,4718,G,4530,G,10052,G,8483,G,48562,G
Business,"Paid employees for pay period including March 12","Health care and social assistance",57880,G,61333,G,103221,G,73087,G,62782,G,59040,G,67330,H,52424,G,41667,G,71985,G,44468,G,41598,G,44297,G,41467,G,40928,G,58068,G,57754,G,94477,H
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",8102,H,3431,H,7351,G,8857,G,19429,H,7888,G,4896,G,5086,G,3256,H,7926,H,4587,G,2451,G,3453,G,4421,G,1857,H,4674,G,4544,G,10703,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",25870,G,14098,G,41935,G,30094,G,28258,G,24619,G,30570,G,30873,G,19931,G,32543,G,25605,G,22817,G,23033,G,25136,G,18544,G,25625,G,32602,G,39738,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",14281,G,7762,G,18197,G,18961,G,13854,G,16987,G,13086,G,10232,G,9305,G,17857,G,15675,G,10570,G,11355,G,11072,G,10861,G,12633,G,14978,G,18224,G
Business,"Paid employees for pay period including March 12","Industries not classified",10,J,8,J,32,J,21,G,113,H,27,J,5,J,19,J,9,G,15,J,45,H,34,J,8,J,63,J,3,G,17,J,69,J,20,J
Business,"Annual payroll ($1,000)","Total for all sectors",15005031,G,8577452,G,28441620,G,32056367,G,18342284,G,24138606,G,16173667,G,10948288,G,9902676,G,19247644,G,13193073,G,8679269,G,8881735,G,11928501,G,7913780,G,11016652,G,17045089,G,26741195,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",324,G,0,N,0,N,923,J,0,N,28046,G,514,G,1346,G,12532,G,3543,J,8888,G,26673,H,9906,H,1683,H,11154,G,5441,G,1397,H,171,J
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",9859,G,0,N,13699,H,26151,H,30597,J,12706,G,7815,H,31454,G,50056,G,14942,G,27230,G,256789,G,95746,G,826344,G,244197,H,104967,G,160001,G,264725,J
Business,"Annual payroll ($1,000)",Utilities,59389,J,16211,J,172331,J,358849,G,141461,J,313662,J,316856,J,102649,H,230130,H,203509,H,168951,H,82206,G,57870,G,227015,H,182956,G,126106,G,220932,J,424033,G
Business,"Annual payroll ($1,000)",Construction,1315910,G,488414,G,321792,G,2214079,G,1027439,G,987608,G,729691,G,568886,G,546195,G,1174662,G,1514745,G,509222,G,548216,G,1334307,G,446999,G,644921,G,1693703,G,1163652,G
Business,"Annual payroll ($1,000)",Manufacturing,2156147,G,796531,G,233841,H,3109192,H,1355205,G,1842831,G,2123470,G,1724565,H,2470481,G,1946852,G,2735020,G,1767783,G,1887567,G,1633650,G,2014212,G,2744098,G,1920081,G,1007039,G
Business,"Annual payroll ($1,000)","Wholesale trade",1566841,G,571415,G,353264,H,2467196,G,856161,G,2086622,H,1935645,G,606343,G,533292,G,1071238,G,1135325,G,319293,G,396689,G,825730,G,314211,G,516468,G,1255011,G,666243,G
Business,"Annual payroll ($1,000)","Retail trade",1298647,G,630178,G,547006,G,1498858,G,983690,G,1249588,G,1208543,G,994029,G,789224,G,1291232,G,1067897,G,825985,G,802514,G,908946,G,814374,G,902038,G,1333777,G,987039,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",495415,G,304332,G,319578,G,476826,G,1530768,H,467377,G,1010276,G,812245,G,864704,G,1412149,G,585199,G,499041,G,697195,G,587142,G,428302,G,362567,G,704809,H,351249,G
Business,"Annual payroll ($1,000)",Information,310769,H,78342,G,2945045,H,1280174,G,1148887,J,1240086,H,257517,G,218298,G,136283,H,309871,G,116641,G,180473,H,146257,H,445331,J,67834,G,176121,G,528589,G,1205087,G
Business,"Annual payroll ($1,000)","Finance and insurance",876818,G,137570,G,3724496,G,4643544,G,1737061,G,3981755,H,725201,G,674875,G,294483,H,1532628,G,654005,H,330849,G,305465,G,312404,G,357652,G,696241,H,864425,H,4204295,G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",183189,G,88370,G,471821,G,522783,G,338561,G,494693,H,164567,G,99892,G,63874,H,220454,G,130115,G,110987,G,58225,G,151098,G,52019,G,89219,G,209322,G,356941,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",1796246,G,204919,H,5512365,G,4494324,G,902444,G,2929641,G,865663,G,694911,H,331511,G,1664649,G,917842,H,421794,G,389650,G,742538,G,239304,G,412924,G,1816884,G,3493540,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",472730,G,337740,G,892968,G,3550815,G,1212808,G,2748302,G,991821,G,196008,G,326143,G,1739760,G,475768,G,333406,H,370162,H,708186,G,181709,H,192826,G,1479863,G,2324225,H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",692881,G,219456,G,834669,G,1970514,G,880611,G,1139822,G,646470,G,480126,G,425466,H,841252,G,449745,G,218761,G,235342,G,530075,G,216174,G,441350,G,879049,G,691804,G
Business,"Annual payroll ($1,000)","Educational services",227203,G,1056196,H,4188243,H,476094,G,822906,G,322488,G,502753,G,350520,G,54200,H,392992,G,202701,G,198244,J,145651,H,130702,G,145602,G,275811,G,312589,G,2191136,G
Business,"Annual payroll ($1,000)","Health care and social assistance",2474439,G,3051146,H,5827076,G,3549799,G,3184081,G,3063857,G,3612978,H,2453125,H,2182637,G,4063746,G,2035045,G,1963456,G,2048538,G,1747643,G,1666631,G,2521225,G,2545456,G,5230436,H
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",159188,H,101135,H,252453,G,194635,G,1146004,G,168630,G,108052,G,82431,G,73728,H,175427,H,103826,G,36928,G,65473,G,111334,H,30012,G,95578,H,101358,G,748255,G
Business,"Annual payroll ($1,000)","Accommodation and food services",459821,G,252650,G,1060181,G,603920,G,585574,G,462464,G,589044,G,584415,G,292747,G,601318,G,425738,G,358097,G,358536,G,397927,G,255675,G,373028,G,548687,G,799237,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",448889,G,242612,G,769984,G,616740,G,456370,G,596876,G,376502,G,271912,G,224726,G,587061,G,437753,G,238442,G,262640,G,304937,G,244640,G,335227,G,468538,G,631204,G
Business,"Annual payroll ($1,000)","Industries not classified",326,G,213,J,687,G,951,G,1656,H,1552,G,289,G,258,H,264,H,359,H,639,H,840,H,93,H,1509,H,123,H,496,G,618,G,884,G
Business,"Total Establishments","Total for all sectors",21745,X,10972,X,15968,X,23144,X,16415,X,19065,X,16594,X,15352,X,13550,X,17652,X,16619,X,15111,X,14475,X,16059,X,14985,X,16349,X,19178,X,18722,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",8,X,0,X,0,X,9,X,0,X,56,X,10,X,16,X,42,X,13,X,45,X,94,X,50,X,18,X,113,X,44,X,8,X,4,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",13,X,0,X,3,X,17,X,5,X,12,X,15,X,38,X,66,X,18,X,17,X,150,X,58,X,137,X,259,X,76,X,49,X,30,X
Business,"Total Establishments",Utilities,28,X,4,X,12,X,36,X,33,X,57,X,48,X,59,X,60,X,62,X,42,X,65,X,54,X,81,X,100,X,61,X,38,X,42,X
Business,"Total Establishments",Construction,2677,X,977,X,465,X,2104,X,1514,X,1742,X,1407,X,1339,X,1367,X,1222,X,2218,X,1425,X,1508,X,1654,X,1257,X,1451,X,1741,X,1266,X
Business,"Total Establishments",Manufacturing,1121,X,400,X,241,X,794,X,399,X,707,X,749,X,586,X,802,X,644,X,1182,X,834,X,802,X,777,X,933,X,1253,X,661,X,533,X
Business,"Total Establishments","Wholesale trade",1380,X,500,X,350,X,1253,X,723,X,1069,X,789,X,646,X,538,X,828,X,736,X,533,X,546,X,706,X,482,X,681,X,1018,X,794,X
Business,"Total Establishments","Retail trade",2502,X,1948,X,2158,X,2664,X,2226,X,1989,X,2339,X,2553,X,2089,X,2390,X,2399,X,2444,X,2186,X,2279,X,2315,X,2386,X,2434,X,2330,X
Business,"Total Establishments","Transportation and warehousing",741,X,612,X,134,X,423,X,428,X,362,X,598,X,594,X,559,X,604,X,580,X,687,X,618,X,478,X,728,X,439,X,504,X,288,X
Business,"Total Establishments",Information,331,X,147,X,405,X,489,X,276,X,387,X,272,X,243,X,202,X,304,X,211,X,283,X,206,X,231,X,244,X,250,X,341,X,456,X
Business,"Total Establishments","Finance and insurance",1286,X,380,X,854,X,1743,X,964,X,1263,X,883,X,822,X,678,X,1108,X,820,X,831,X,730,X,872,X,836,X,895,X,1206,X,1184,X
Business,"Total Establishments","Real estate and rental and leasing",786,X,391,X,844,X,928,X,653,X,835,X,649,X,526,X,377,X,693,X,486,X,446,X,388,X,506,X,347,X,477,X,682,X,772,X
Business,"Total Establishments","Professional, scientific, and technical services",2661,X,520,X,2441,X,3247,X,1811,X,2786,X,1498,X,1229,X,873,X,1834,X,1276,X,1055,X,939,X,1271,X,863,X,1098,X,2075,X,2246,X
Business,"Total Establishments","Management of companies and enterprises",144,X,47,X,104,X,239,X,109,X,228,X,125,X,76,X,74,X,228,X,114,X,53,X,64,X,99,X,77,X,84,X,224,X,194,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",1386,X,375,X,640,X,1574,X,970,X,1377,X,944,X,790,X,748,X,1012,X,865,X,610,X,653,X,767,X,557,X,747,X,1079,X,889,X
Business,"Total Establishments","Educational services",285,X,182,X,353,X,387,X,299,X,294,X,217,X,151,X,99,X,219,X,182,X,128,X,123,X,134,X,104,X,189,X,259,X,306,X
Business,"Total Establishments","Health care and social assistance",2377,X,1702,X,2144,X,2757,X,2228,X,2044,X,2123,X,1985,X,1526,X,2164,X,1542,X,1729,X,1725,X,2285,X,2087,X,2322,X,2631,X,2754,X
Business,"Total Establishments","Arts, entertainment, and recreation",332,X,134,X,341,X,414,X,304,X,340,X,265,X,246,X,240,X,293,X,235,X,226,X,260,X,272,X,196,X,285,X,337,X,357,X
Business,"Total Establishments","Accommodation and food services",1619,X,1288,X,2431,X,1772,X,1603,X,1501,X,1703,X,1732,X,1289,X,1711,X,1366,X,1498,X,1357,X,1442,X,1359,X,1502,X,1693,X,2057,X
Business,"Total Establishments","Other services (except public administration)",2053,X,1353,X,2028,X,2276,X,1850,X,2005,X,1952,X,1707,X,1911,X,2294,X,2292,X,1998,X,2199,X,2035,X,2116,X,2094,X,2185,X,2201,X
Business,"Total Establishments","Industries not classified",15,X,11,X,18,X,18,X,20,X,11,X,8,X,14,X,10,X,11,X,11,X,22,X,9,X,15,X,12,X,15,X,13,X,19,X

"Source: 2019 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - County Business Patterns data includes employers without a fixed location within a state (or of unknown county location), these are included under a 'statewide' classification. Statewide cases are not included in any particular congressional district (though they would be included in at-large districts). This incomplete detail causes only a slight understatement of a district's total estimates."
"4. Disclosure and Quality Indicator Flag Definitions:"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"N Not available or not comparable"
"S Cell value withheld because it did not meet publication standards"
"X Not applicable"
