cdTopic,Subject,Title,"District 01 Estimate","District 01 MOE","District 02 Estimate","District 02 MOE","District 03 Estimate","District 03 MOE","District 04 Estimate","District 04 MOE","District 05 Estimate","District 05 MOE","District 06 Estimate","District 06 MOE","District 07 Estimate","District 07 MOE","District 08 Estimate","District 08 MOE","District 09 Estimate","District 09 MOE","District 10 Estimate","District 10 MOE","District 11 Estimate","District 11 MOE","District 12 Estimate","District 12 MOE","District 13 Estimate","District 13 MOE","District 14 Estimate","District 14 MOE","District 15 Estimate","District 15 MOE","District 16 Estimate","District 16 MOE","District 17 Estimate","District 17 MOE","District 18 Estimate","District 18 MOE","District 19 Estimate","District 19 MOE","District 20 Estimate","District 20 MOE","District 21 Estimate","District 21 MOE","District 22 Estimate","District 22 MOE","District 23 Estimate","District 23 MOE","District 24 Estimate","District 24 MOE","District 25 Estimate","District 25 MOE","District 26 Estimate","District 26 MOE","District 27 Estimate","District 27 MOE"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more",7213,"(+/- 1495 )",3876,"(+/- 989 )",4610,"(+/- 1283 )",17317,"(+/- 2193 )",956,"(+/- 436 )",5027,"(+/- 1190 )",11752,"(+/- 1603 )",6131,"(+/- 1066 )",4991,"(+/- 1673 )",10453,"(+/- 1695 )",2520,"(+/- 1049 )",7977,"(+/- 1285 )",11032,"(+/- 1578 )",14011,"(+/- 1655 )",2961,"(+/- 1019 )",12239,"(+/- 1550 )",4243,"(+/- 759 )",15154,"(+/- 1951 )",12883,"(+/- 1465 )",4472,"(+/- 1398 )",15801,"(+/- 1922 )",24374,"(+/- 2370 )",20866,"(+/- 2194 )",4974,"(+/- 1178 )",9513,"(+/- 1635 )",10331,"(+/- 1227 )",21678,"(+/- 2013 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",1398,"(+/- 41 )",1237,"(+/- 34 )",1314,"(+/- 43 )",1671,"(+/- 33 )",1171,"(+/- 30 )",1275,"(+/- 40 )",1593,"(+/- 35 )",1369,"(+/- 27 )",1422,"(+/- 42 )",1567,"(+/- 47 )",1178,"(+/- 32 )",1462,"(+/- 39 )",1507,"(+/- 38 )",1613,"(+/- 47 )",1424,"(+/- 32 )",1664,"(+/- 31 )",1252,"(+/- 42 )",1697,"(+/- 53 )",1577,"(+/- 41 )",1514,"(+/- 49 )",1756,"(+/- 52 )",2130,"(+/- 63 )",2131,"(+/- 64 )",1603,"(+/- 48 )",1758,"(+/- 70 )",1915,"(+/- 50 )",2372,"(+/- 95 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage",78633,"(+/- 4167 )",100770,"(+/- 5010 )",74272,"(+/- 4643 )",69705,"(+/- 3907 )",59876,"(+/- 3654 )",103058,"(+/- 4282 )",60157,"(+/- 3629 )",108162,"(+/- 4835 )",75833,"(+/- 4719 )",49094,"(+/- 3676 )",140728,"(+/- 5568 )",106912,"(+/- 4380 )",94065,"(+/- 4617 )",58838,"(+/- 3438 )",73522,"(+/- 4825 )",116511,"(+/- 5085 )",134318,"(+/- 4870 )",107858,"(+/- 4706 )",125195,"(+/- 5055 )",59675,"(+/- 4827 )",103643,"(+/- 4414 )",91684,"(+/- 3992 )",82058,"(+/- 4832 )",42755,"(+/- 3377 )",63332,"(+/- 3720 )",48269,"(+/- 3228 )",60511,"(+/- 3513 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250",13846,"(+/- 1889 )",25422,"(+/- 2991 )",14126,"(+/- 1951 )",7351,"(+/- 1573 )",14811,"(+/- 1794 )",12653,"(+/- 1873 )",4416,"(+/- 1133 )",15698,"(+/- 2197 )",10500,"(+/- 1633 )",4417,"(+/- 1046 )",27298,"(+/- 2650 )",16840,"(+/- 2160 )",11498,"(+/- 1772 )",7648,"(+/- 1546 )",12398,"(+/- 1766 )",12394,"(+/- 1730 )",24746,"(+/- 2328 )",8872,"(+/- 1592 )",11112,"(+/- 2065 )",5140,"(+/- 1289 )",6143,"(+/- 1151 )",3587,"(+/- 1044 )",3918,"(+/- 1204 )",5577,"(+/- 1406 )",6802,"(+/- 2015 )",3983,"(+/- 1052 )",4418,"(+/- 1418 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399",22809,"(+/- 2566 )",32023,"(+/- 2879 )",22140,"(+/- 2415 )",14195,"(+/- 1728 )",21426,"(+/- 2380 )",26220,"(+/- 2378 )",12498,"(+/- 1879 )",28589,"(+/- 2543 )",20236,"(+/- 2570 )",10445,"(+/- 1904 )",41445,"(+/- 3069 )",24425,"(+/- 2247 )",17640,"(+/- 2061 )",13616,"(+/- 1626 )",19464,"(+/- 2228 )",19535,"(+/- 2547 )",31156,"(+/- 2679 )",15649,"(+/- 2518 )",16392,"(+/- 1685 )",13167,"(+/- 1652 )",12198,"(+/- 1575 )",7896,"(+/- 1365 )",6583,"(+/- 1624 )",9069,"(+/- 1741 )",14968,"(+/- 1938 )",7473,"(+/- 1284 )",5437,"(+/- 1173 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599",22613,"(+/- 2431 )",25972,"(+/- 2937 )",21897,"(+/- 2995 )",17582,"(+/- 2472 )",16107,"(+/- 2224 )",30561,"(+/- 2657 )",19570,"(+/- 2140 )",30124,"(+/- 2651 )",23215,"(+/- 2670 )",13847,"(+/- 2060 )",43212,"(+/- 3740 )",31335,"(+/- 2309 )",26356,"(+/- 2243 )",16385,"(+/- 2401 )",20500,"(+/- 2374 )",34788,"(+/- 2972 )",39234,"(+/- 3343 )",26165,"(+/- 2681 )",25586,"(+/- 2502 )",17873,"(+/- 2384 )",25658,"(+/- 2592 )",18854,"(+/- 1931 )",19272,"(+/- 2208 )",11395,"(+/- 1790 )",14452,"(+/- 1806 )",11821,"(+/- 1521 )",11302,"(+/- 1972 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799",9518,"(+/- 1433 )",9978,"(+/- 1402 )",10069,"(+/- 1915 )",13247,"(+/- 1980 )",4336,"(+/- 1113 )",16861,"(+/- 1875 )",11555,"(+/- 1866 )",15234,"(+/- 2089 )",13921,"(+/- 2420 )",8829,"(+/- 1500 )",20054,"(+/- 2992 )",21185,"(+/- 2201 )",16816,"(+/- 1886 )",9523,"(+/- 1460 )",12602,"(+/- 1766 )",21329,"(+/- 2331 )",21357,"(+/- 2682 )",23789,"(+/- 2761 )",24116,"(+/- 2611 )",14667,"(+/- 2457 )",25616,"(+/- 2623 )",18226,"(+/- 1990 )",16143,"(+/- 2276 )",9310,"(+/- 1730 )",11219,"(+/- 1752 )",12151,"(+/- 1855 )",9864,"(+/- 1750 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999",4421,"(+/- 1071 )",3538,"(+/- 853 )",3231,"(+/- 1005 )",6967,"(+/- 1494 )",2386,"(+/- 739 )",8021,"(+/- 1388 )",6731,"(+/- 1349 )",10301,"(+/- 1742 )",5558,"(+/- 1795 )",6864,"(+/- 1547 )",5591,"(+/- 1289 )",7015,"(+/- 1041 )",7528,"(+/- 1263 )",4596,"(+/- 965 )",4789,"(+/- 1397 )",10473,"(+/- 1316 )",9502,"(+/- 1332 )",13391,"(+/- 1957 )",15990,"(+/- 1873 )",5699,"(+/- 2349 )",14772,"(+/- 2307 )",13063,"(+/- 1851 )",13138,"(+/- 2068 )",3050,"(+/- 888 )",6854,"(+/- 1473 )",6232,"(+/- 1301 )",7193,"(+/- 1498 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more",5426,"(+/- 1296 )",3837,"(+/- 1046 )",2809,"(+/- 954 )",10363,"(+/- 1410 )",810,"(+/- 358 )",8742,"(+/- 1585 )",5387,"(+/- 1091 )",8216,"(+/- 1295 )",2403,"(+/- 957 )",4692,"(+/- 1278 )",3128,"(+/- 1108 )",6112,"(+/- 1298 )",14227,"(+/- 1672 )",7070,"(+/- 1213 )",3769,"(+/- 902 )",17992,"(+/- 2544 )",8323,"(+/- 1289 )",19992,"(+/- 2097 )",31999,"(+/- 2394 )",3129,"(+/- 733 )",19256,"(+/- 2092 )",30058,"(+/- 2426 )",23004,"(+/- 2107 )",4354,"(+/- 1045 )",9037,"(+/- 1987 )",6609,"(+/- 1049 )",22297,"(+/- 2412 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",422,"(+/- 17 )",365,"(+/- 15 )",406,"(+/- 16 )",555,"(+/- 26 )",357,"(+/- 15 )",471,"(+/- 14 )",528,"(+/- 22 )",459,"(+/- 14 )",458,"(+/- 19 )",532,"(+/- 28 )",407,"(+/- 15 )",469,"(+/- 11 )",533,"(+/- 17 )",491,"(+/- 21 )",446,"(+/- 19 )",551,"(+/- 16 )",451,"(+/- 13 )",627,"(+/- 24 )",676,"(+/- 20 )",517,"(+/- 26 )",657,"(+/- 16 )",770,"(+/- 25 )",738,"(+/- 30 )",507,"(+/- 31 )",524,"(+/- 41 )",613,"(+/- 26 )",783,"(+/- 48 )"
Housing,"Gross Rent","Occupied units paying rent",90488,"(+/- 4452 )",65834,"(+/- 4613 )",93520,"(+/- 5434 )",90751,"(+/- 5146 )",131800,"(+/- 5921 )",78498,"(+/- 4296 )",122341,"(+/- 6294 )",63886,"(+/- 4238 )",99599,"(+/- 5891 )",102107,"(+/- 6243 )",61927,"(+/- 5151 )",74673,"(+/- 4831 )",93873,"(+/- 4195 )",139606,"(+/- 4597 )",95863,"(+/- 4955 )",75963,"(+/- 5374 )",60178,"(+/- 4035 )",68498,"(+/- 5764 )",75912,"(+/- 4294 )",115267,"(+/- 6117 )",81411,"(+/- 4662 )",104745,"(+/- 5375 )",93377,"(+/- 5050 )",138130,"(+/- 5815 )",106481,"(+/- 5173 )",84715,"(+/- 5228 )",153502,"(+/- 6065 )"
Housing,"Gross Rent","Less than $500",5356,"(+/- 1301 )",6387,"(+/- 1819 )",5945,"(+/- 1410 )",2728,"(+/- 897 )",12291,"(+/- 2056 )",5074,"(+/- 1333 )",3006,"(+/- 1090 )",3471,"(+/- 801 )",3926,"(+/- 1747 )",3201,"(+/- 1038 )",4161,"(+/- 1567 )",3899,"(+/- 1088 )",5375,"(+/- 1234 )",6772,"(+/- 1299 )",4261,"(+/- 1442 )",2876,"(+/- 796 )",4159,"(+/- 1105 )",2928,"(+/- 1281 )",2967,"(+/- 1047 )",5236,"(+/- 1305 )",1668,"(+/- 907 )",2262,"(+/- 838 )",988,"(+/- 592 )",10785,"(+/- 1870 )",5879,"(+/- 1582 )",4294,"(+/- 1027 )",11780,"(+/- 1975 )"
Housing,"Gross Rent","$500 to $999",33758,"(+/- 3665 )",32290,"(+/- 3186 )",43589,"(+/- 3954 )",17983,"(+/- 2545 )",60782,"(+/- 4665 )",26614,"(+/- 3257 )",18099,"(+/- 2853 )",21097,"(+/- 2963 )",25486,"(+/- 3112 )",22880,"(+/- 2984 )",27598,"(+/- 3440 )",22654,"(+/- 2833 )",24757,"(+/- 2925 )",39715,"(+/- 3335 )",30297,"(+/- 3199 )",17213,"(+/- 2533 )",27606,"(+/- 2917 )",13977,"(+/- 2500 )",14687,"(+/- 2039 )",20439,"(+/- 2535 )",11315,"(+/- 1980 )",11073,"(+/- 2166 )",8322,"(+/- 1794 )",25621,"(+/- 3107 )",13883,"(+/- 2014 )",9561,"(+/- 1883 )",19143,"(+/- 2658 )"
Housing,"Gross Rent","$1,000 to $1,499",36650,"(+/- 3379 )",18169,"(+/- 2356 )",33327,"(+/- 3832 )",41890,"(+/- 4116 )",47829,"(+/- 4535 )",31555,"(+/- 2931 )",61227,"(+/- 5209 )",24981,"(+/- 2838 )",38876,"(+/- 4924 )",46489,"(+/- 4248 )",20439,"(+/- 2883 )",33665,"(+/- 3564 )",41154,"(+/- 3274 )",59838,"(+/- 4379 )",42802,"(+/- 3443 )",27902,"(+/- 2975 )",18260,"(+/- 2556 )",23877,"(+/- 2681 )",33479,"(+/- 3491 )",52670,"(+/- 3909 )",28881,"(+/- 3083 )",34962,"(+/- 3570 )",31692,"(+/- 3903 )",59903,"(+/- 4310 )",40245,"(+/- 3535 )",28045,"(+/- 2721 )",50484,"(+/- 3712 )"
Housing,"Gross Rent","$1,500 to $1,999",10755,"(+/- 1932 )",6088,"(+/- 1738 )",8081,"(+/- 1734 )",19021,"(+/- 3160 )",9102,"(+/- 1914 )",11024,"(+/- 1742 )",30010,"(+/- 3048 )",9871,"(+/- 2429 )",26338,"(+/- 3392 )",20936,"(+/- 3527 )",6833,"(+/- 1951 )",9007,"(+/- 1522 )",17572,"(+/- 1856 )",24097,"(+/- 3077 )",15919,"(+/- 2524 )",20517,"(+/- 2745 )",5681,"(+/- 1377 )",17818,"(+/- 2789 )",18118,"(+/- 2508 )",26789,"(+/- 3148 )",24442,"(+/- 2682 )",31239,"(+/- 3174 )",31229,"(+/- 3343 )",27683,"(+/- 3072 )",32536,"(+/- 3398 )",25789,"(+/- 3175 )",37321,"(+/- 4006 )"
Housing,"Gross Rent","$2,000 to $2,499",2222,"(+/- 816 )",1909,"(+/- 886 )",1775,"(+/- 620 )",6546,"(+/- 2001 )",1369,"(+/- 611 )",2813,"(+/- 1076 )",7395,"(+/- 1721 )",3107,"(+/- 1206 )",3750,"(+/- 1846 )",7056,"(+/- 1871 )",880,"(+/- 801 )",4120,"(+/- 1374 )",2589,"(+/- 743 )",4575,"(+/- 1053 )",2258,"(+/- 804 )",4100,"(+/- 1090 )",1605,"(+/- 747 )",6486,"(+/- 1534 )",4032,"(+/- 985 )",7297,"(+/- 1878 )",9966,"(+/- 1952 )",13476,"(+/- 2338 )",13114,"(+/- 1926 )",9645,"(+/- 1876 )",10108,"(+/- 1840 )",10570,"(+/- 2007 )",20983,"(+/- 3515 )"
Housing,"Gross Rent","$2,500 to $2,999",1052,"(+/- 692 )",781,"(+/- 872 )",454,"(+/- 374 )",1493,"(+/- 623 )",374,"(+/- 447 )",787,"(+/- 526 )",2006,"(+/- 864 )",621,"(+/- 455 )",644,"(+/- 570 )",983,"(+/- 720 )",244,"(+/- 178 )",739,"(+/- 490 )",1340,"(+/- 717 )",2864,"(+/- 940 )",262,"(+/- 196 )",1608,"(+/- 637 )",664,"(+/- 668 )",1736,"(+/- 811 )",1662,"(+/- 519 )",2437,"(+/- 1065 )",3439,"(+/- 974 )",8575,"(+/- 1847 )",5413,"(+/- 1479 )",2825,"(+/- 1065 )",2684,"(+/- 929 )",3915,"(+/- 1339 )",7632,"(+/- 1958 )"
Housing,"Gross Rent","$3,000 or more",695,"(+/- 538 )",210,"(+/- 289 )",349,"(+/- 354 )",1090,"(+/- 440 )",53,"(+/- 87 )",631,"(+/- 312 )",598,"(+/- 392 )",738,"(+/- 419 )",579,"(+/- 426 )",562,"(+/- 388 )",1772,"(+/- 897 )",589,"(+/- 305 )",1086,"(+/- 499 )",1745,"(+/- 724 )",64,"(+/- 108 )",1747,"(+/- 617 )",2203,"(+/- 911 )",1676,"(+/- 958 )",967,"(+/- 608 )",399,"(+/- 342 )",1700,"(+/- 639 )",3158,"(+/- 1053 )",2619,"(+/- 800 )",1668,"(+/- 721 )",1146,"(+/- 609 )",2541,"(+/- 1028 )",6159,"(+/- 1411 )"
Housing,"Gross Rent","Median (dollars)",1076,"(+/- 34 )",932,"(+/- 29 )",970,"(+/- 34 )",1274,"(+/- 43 )",953,"(+/- 23 )",1114,"(+/- 37 )",1324,"(+/- 28 )",1109,"(+/- 35 )",1291,"(+/- 40 )",1276,"(+/- 32 )",992,"(+/- 32 )",1130,"(+/- 26 )",1165,"(+/- 23 )",1184,"(+/- 25 )",1147,"(+/- 33 )",1269,"(+/- 51 )",966,"(+/- 45 )",1374,"(+/- 46 )",1289,"(+/- 42 )",1318,"(+/- 28 )",1481,"(+/- 47 )",1565,"(+/- 44 )",1591,"(+/- 49 )",1236,"(+/- 25 )",1423,"(+/- 30 )",1509,"(+/- 47 )",1457,"(+/- 36 )"
Housing,"Gross Rent","No rent paid",6007,"(+/- 1451 )",6109,"(+/- 1178 )",6514,"(+/- 1382 )",3750,"(+/- 1336 )",5760,"(+/- 1422 )",3762,"(+/- 1079 )",2277,"(+/- 749 )",3487,"(+/- 1069 )",3196,"(+/- 1059 )",3240,"(+/- 1464 )",5401,"(+/- 1309 )",4422,"(+/- 1248 )",3420,"(+/- 889 )",4187,"(+/- 1297 )",4486,"(+/- 1148 )",4968,"(+/- 1336 )",4653,"(+/- 1110 )",3478,"(+/- 1270 )",3184,"(+/- 936 )",2496,"(+/- 830 )",3119,"(+/- 984 )",2872,"(+/- 837 )",2810,"(+/- 936 )",1485,"(+/- 762 )",3971,"(+/- 987 )",2153,"(+/- 772 )",4161,"(+/- 1567 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","Total households",293683,"(+/- 5174 )",274771,"(+/- 5695 )",279725,"(+/- 5252 )",317700,"(+/- 6113 )",281508,"(+/- 6450 )",310974,"(+/- 5003 )",301756,"(+/- 6038 )",299585,"(+/- 5472 )",293726,"(+/- 7289 )",262196,"(+/- 7420 )",340680,"(+/- 7049 )",315056,"(+/- 5842 )",297213,"(+/- 4865 )",309771,"(+/- 5417 )",279096,"(+/- 6214 )",332027,"(+/- 7116 )",310259,"(+/- 6403 )",304300,"(+/- 6745 )",321480,"(+/- 6270 )",260511,"(+/- 7030 )",304170,"(+/- 5761 )",309545,"(+/- 6579 )",277260,"(+/- 6865 )",254252,"(+/- 5942 )",252220,"(+/- 5894 )",235037,"(+/- 5882 )",287331,"(+/- 5593 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","Less than $10,000",15941,"(+/- 2476 )",20190,"(+/- 2695 )",22498,"(+/- 2958 )",11070,"(+/- 1857 )",30402,"(+/- 3537 )",16572,"(+/- 2323 )",14697,"(+/- 2884 )",13249,"(+/- 1941 )",15028,"(+/- 3185 )",12769,"(+/- 2359 )",18869,"(+/- 2984 )",17771,"(+/- 2115 )",18461,"(+/- 1992 )",23951,"(+/- 2496 )",17429,"(+/- 2524 )",14194,"(+/- 2094 )",15901,"(+/- 2143 )",13440,"(+/- 2393 )",14887,"(+/- 2230 )",21003,"(+/- 2516 )",13949,"(+/- 2291 )",16549,"(+/- 2413 )",17570,"(+/- 2553 )",22441,"(+/- 2851 )",16764,"(+/- 2650 )",16460,"(+/- 2681 )",21998,"(+/- 2988 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$10,000 to $14,999",11206,"(+/- 2016 )",11337,"(+/- 1877 )",10848,"(+/- 2031 )",7420,"(+/- 1644 )",15386,"(+/- 2398 )",13863,"(+/- 2297 )",8940,"(+/- 1997 )",10403,"(+/- 1990 )",12043,"(+/- 2217 )",9083,"(+/- 2196 )",14147,"(+/- 2082 )",13060,"(+/- 2048 )",12460,"(+/- 1804 )",11460,"(+/- 1881 )",9855,"(+/- 1967 )",9300,"(+/- 1623 )",13772,"(+/- 2143 )",11903,"(+/- 2259 )",10316,"(+/- 1755 )",15220,"(+/- 2714 )",13960,"(+/- 2244 )",11040,"(+/- 2313 )",8758,"(+/- 1645 )",14450,"(+/- 2143 )",14452,"(+/- 2327 )",8054,"(+/- 1738 )",17252,"(+/- 2865 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$15,000 to $24,999",26717,"(+/- 2373 )",29252,"(+/- 2364 )",29006,"(+/- 3437 )",17506,"(+/- 2433 )",34980,"(+/- 3255 )",30511,"(+/- 2833 )",23285,"(+/- 2787 )",27719,"(+/- 3165 )",30313,"(+/- 3029 )",20319,"(+/- 2828 )",36458,"(+/- 3670 )",31275,"(+/- 2434 )",25878,"(+/- 2392 )",26227,"(+/- 2760 )",23485,"(+/- 2568 )",26263,"(+/- 2663 )",34851,"(+/- 3420 )",22789,"(+/- 2776 )",24979,"(+/- 3094 )",26959,"(+/- 3240 )",25996,"(+/- 3061 )",23744,"(+/- 2612 )",19790,"(+/- 2876 )",28854,"(+/- 2663 )",23057,"(+/- 2574 )",17039,"(+/- 2030 )",28199,"(+/- 3931 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$25,000 to $34,999",28622,"(+/- 3053 )",26859,"(+/- 2640 )",26730,"(+/- 2674 )",23130,"(+/- 3049 )",33798,"(+/- 3561 )",37402,"(+/- 4256 )",25376,"(+/- 3205 )",29947,"(+/- 2856 )",27869,"(+/- 3111 )",24655,"(+/- 3996 )",36864,"(+/- 4390 )",29711,"(+/- 3264 )",29278,"(+/- 3010 )",28099,"(+/- 3314 )",28675,"(+/- 3173 )",27599,"(+/- 3632 )",29854,"(+/- 2652 )",28164,"(+/- 3339 )",26208,"(+/- 3247 )",28605,"(+/- 3249 )",25409,"(+/- 2513 )",24878,"(+/- 2825 )",22362,"(+/- 3040 )",34700,"(+/- 3847 )",25082,"(+/- 2706 )",20009,"(+/- 2554 )",27436,"(+/- 3621 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$35,000 to $49,999",42395,"(+/- 4002 )",37980,"(+/- 2981 )",38124,"(+/- 3631 )",37851,"(+/- 4095 )",41174,"(+/- 3978 )",41751,"(+/- 3774 )",39679,"(+/- 3910 )",46434,"(+/- 4141 )",46917,"(+/- 4634 )",37950,"(+/- 3782 )",53369,"(+/- 4075 )",46992,"(+/- 3099 )",43397,"(+/- 3473 )",39824,"(+/- 3514 )",39547,"(+/- 3624 )",40299,"(+/- 4045 )",49660,"(+/- 3709 )",36187,"(+/- 4139 )",38395,"(+/- 3399 )",39695,"(+/- 4557 )",38160,"(+/- 3374 )",36261,"(+/- 3398 )",32595,"(+/- 3617 )",40880,"(+/- 3496 )",33391,"(+/- 3452 )",25583,"(+/- 2629 )",28803,"(+/- 3333 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$50,000 to $74,999",53638,"(+/- 3977 )",54897,"(+/- 4530 )",50445,"(+/- 3754 )",56341,"(+/- 4092 )",55590,"(+/- 3702 )",62994,"(+/- 4222 )",54588,"(+/- 4500 )",56299,"(+/- 3407 )",62969,"(+/- 4770 )",52721,"(+/- 4083 )",72652,"(+/- 4711 )",56062,"(+/- 4148 )",52237,"(+/- 3250 )",60169,"(+/- 4136 )",54652,"(+/- 4079 )",60857,"(+/- 3934 )",63263,"(+/- 4148 )",50605,"(+/- 3776 )",60575,"(+/- 4112 )",49584,"(+/- 3823 )",52711,"(+/- 3661 )",51646,"(+/- 4490 )",46954,"(+/- 4171 )",48411,"(+/- 3952 )",43302,"(+/- 3741 )",48749,"(+/- 3493 )",44255,"(+/- 3724 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$75,000 to $99,999",40805,"(+/- 3217 )",34687,"(+/- 3276 )",33822,"(+/- 2742 )",45576,"(+/- 4468 )",29560,"(+/- 3122 )",39772,"(+/- 3071 )",42458,"(+/- 4124 )",38198,"(+/- 3144 )",38077,"(+/- 3794 )",36508,"(+/- 4124 )",44984,"(+/- 3903 )",40585,"(+/- 3075 )",40602,"(+/- 2737 )",34159,"(+/- 3682 )",39346,"(+/- 3879 )",49451,"(+/- 3359 )",37124,"(+/- 3178 )",40420,"(+/- 3118 )",43304,"(+/- 3921 )",31109,"(+/- 3219 )",39440,"(+/- 3316 )",35793,"(+/- 3493 )",35001,"(+/- 3394 )",24916,"(+/- 2509 )",35874,"(+/- 2979 )",32283,"(+/- 3456 )",30017,"(+/- 3763 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$100,000 to $149,999",43491,"(+/- 3730 )",34987,"(+/- 3426 )",39380,"(+/- 3509 )",58536,"(+/- 4395 )",26520,"(+/- 2990 )",40769,"(+/- 2952 )",45212,"(+/- 3767 )",42212,"(+/- 3569 )",36531,"(+/- 3848 )",33378,"(+/- 3263 )",37744,"(+/- 3438 )",45080,"(+/- 3393 )",39027,"(+/- 2850 )",42674,"(+/- 2918 )",40583,"(+/- 3235 )",55527,"(+/- 4577 )",40365,"(+/- 3640 )",51622,"(+/- 3875 )",48395,"(+/- 3803 )",28735,"(+/- 3086 )",45027,"(+/- 3237 )",49363,"(+/- 3460 )",44310,"(+/- 3652 )",22926,"(+/- 2756 )",36396,"(+/- 3659 )",40017,"(+/- 3805 )",35621,"(+/- 3423 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$150,000 to $199,000",14103,"(+/- 1912 )",12747,"(+/- 1974 )",14767,"(+/- 2243 )",24810,"(+/- 2285 )",9464,"(+/- 1596 )",14552,"(+/- 2108 )",21079,"(+/- 2323 )",18441,"(+/- 2559 )",13006,"(+/- 2502 )",15859,"(+/- 2415 )",14738,"(+/- 2702 )",17398,"(+/- 1954 )",15547,"(+/- 1753 )",15690,"(+/- 2250 )",13929,"(+/- 2163 )",19977,"(+/- 2561 )",13474,"(+/- 1592 )",22081,"(+/- 2408 )",20303,"(+/- 2207 )",11029,"(+/- 2123 )",18471,"(+/- 2262 )",21426,"(+/- 2163 )",23434,"(+/- 2700 )",8341,"(+/- 1851 )",12821,"(+/- 2083 )",14492,"(+/- 1852 )",18237,"(+/- 2433 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$200,000 or more",16765,"(+/- 1993 )",11835,"(+/- 1719 )",14105,"(+/- 2294 )",35460,"(+/- 3017 )",4634,"(+/- 1183 )",12788,"(+/- 1859 )",26442,"(+/- 2593 )",16683,"(+/- 1951 )",10973,"(+/- 1796 )",18954,"(+/- 2205 )",10855,"(+/- 1906 )",17122,"(+/- 2158 )",20326,"(+/- 2106 )",27518,"(+/- 2252 )",11595,"(+/- 1653 )",28560,"(+/- 2510 )",11995,"(+/- 1635 )",27089,"(+/- 2532 )",34118,"(+/- 2746 )",8572,"(+/- 1803 )",31047,"(+/- 2581 )",38845,"(+/- 2814 )",26486,"(+/- 2618 )",8333,"(+/- 1353 )",11081,"(+/- 1846 )",12351,"(+/- 1717 )",35513,"(+/- 2957 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","Median household income (dollars)",58358,"(+/- 2982 )",54087,"(+/- 1870 )",56005,"(+/- 2406 )",77026,"(+/- 2398 )",43667,"(+/- 2088 )",55281,"(+/- 1905 )",66748,"(+/- 2727 )",58740,"(+/- 2696 )",54878,"(+/- 2089 )",61737,"(+/- 1615 )",52749,"(+/- 1515 )",56761,"(+/- 1663 )",56612,"(+/- 1474 )",60022,"(+/- 2765 )",57496,"(+/- 2051 )",68071,"(+/- 2428 )",53693,"(+/- 1675 )",68744,"(+/- 2641 )",67598,"(+/- 2548 )",49223,"(+/- 2522 )",65394,"(+/- 1679 )",69452,"(+/- 3024 )",69198,"(+/- 2872 )",44275,"(+/- 1973 )",56270,"(+/- 2257 )",65584,"(+/- 2421 )",60384,"(+/- 2657 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","Mean household income (dollars)",79218,"(+/- 2387 )",72266,"(+/- 2336 )",75331,"(+/- 2851 )",104651,"(+/- 2918 )",57188,"(+/- 2347 )",73026,"(+/- 2011 )",92623,"(+/- 3039 )",80852,"(+/- 2316 )",70959,"(+/- 2347 )",89007,"(+/- 3887 )",68637,"(+/- 2120 )",77612,"(+/- 2355 )",83589,"(+/- 2971 )",87268,"(+/- 2506 )",74216,"(+/- 2203 )",94659,"(+/- 2932 )",72913,"(+/- 2392 )",100726,"(+/- 3606 )",105337,"(+/- 4096 )",65168,"(+/- 2619 )",97414,"(+/- 3354 )",105354,"(+/- 3935 )",100278,"(+/- 3901 )",63042,"(+/- 2749 )",74887,"(+/- 2762 )",83792,"(+/- 3502 )",104196,"(+/- 4609 )"
